Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date,num_individuals,num_records,group_name,
"1637","Personal","court yard","IN","40.426128","-86.914284","","Google Maps","189","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","90",""
"1638","Personal","Crowz Home","IL","41.635006","-87.677879","","Google Maps","182","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","5",""
"1639","Personal","home area","NY","43.294628","-74.088234","","Google Maps","381","Auto-USGS-WebService","Rural","Forested wetland (such as swamp or mangrove)","","","","A mixture of evergreen and deciduous trees","","At the bottom of the slope or in a valley between slopes","East","","","","","","","","","","area located in creek valley","","15","16",""
"1641","Personal","Walking Trail","CA","37.990498","-121.819000","","Google Maps","20","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","60",""
"1642","Personal","barn pasture","WV","38.276161","-81.836510","","Google Maps","258","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","","","In the middle of the slope","South","","","","","","","","","","pasture grazed by horses","","3","41",""
"1643","Personal","side yard","KY","37.817295","-86.638214","","Google Maps","160","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"1644","Personal","junior high","WY","42.825325","-106.353027","","Google Maps","1589","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","35",""
"1645","Personal","Home","GA","33.965584","-83.429062","","Google Maps","188","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","15",""
"1646","Personal","my yard","NY","42.763412","-78.619591","","Google Maps","276","Auto-USGS-WebService","Other (please describe in comments box)","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","100 ft","250 ft","7500 sqyd","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","1","","","1","","","","","untended area with weedy plants and small shrubs, an old apple tree where the woodchuck den is located.","Village with mostly older houses (70 to 100+yrs.) in the immediate area, open field across the street.  Cazenovia Creek runs through village to the west and south, has steep banks.  ","","11","6444",""
"1647","Personal","The field","NY","42.763077","-78.620445","","Google Maps","275","Auto-USGS-WebService","Suburban","Other (please describe in the comments section)","","","","","No, the surrounding terrain is relatively flat","","","","","","","","","","","","An open field in a village.  It is mowed once or twice a year.","","2","45",""
"1650","Personal","home","VT","44.527802","-72.158203","","User","365","User","Rural","Other (please describe in the comments section)","","","","A mixture of evergreen and deciduous trees","","In the middle of the slope","West","","","","","","","","","","The site is forest edgeland, but the open space adjacent is small. It's a 10-acre wooded property with a house site and garden area of about 100' X 300' (including house, garden, yard) with a number of large trees within the 'cleared' space.","","3","40",""
"1651","Personal","Ocean View Farms","CA","34.014160","-118.440811","","Google Maps","56","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","15",""
"1655","Personal","my back yard","MD","38.812576","-76.677727","","Google Maps","28","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","95",""
"1656","Personal","University of Denver","CO","39.676964","-104.963707","","Google Maps","1609","User","","","","","","","","","","","","","","","","","","","","","2","200",""
"1657","Personal","University of Denver","CO","39.603176","-105.071312","","Google Maps","1609","User","","","","","","","","","","","","","","","","","","","","","2","310",""
"1658","Personal","University of Denver","CO","39.000000","-104.000000","","User","1609","User","","","","","","","","","","","","","","","","","","","","","2","350",""
"1659","Personal","University of Denver","CO","39.676964","-104.963707","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","300",""
"1660","Personal","University of Denver","CO","39.676964","-104.963707","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","50",""
"1662","Personal","University of Denver","CO","39.676964","-104.963707","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","140",""
"1664","Personal","University of Denver","CO","39.676964","-104.963707","","Google Maps","1609","User","","","","","","","","","","","","","","","","","","","","","2","360",""
"1665","Personal","University of Denver","CO","39.674335","-104.962143","","Google Maps","1637","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","230",""
"1666","Personal","U. Denver","CO","39.676964","-104.963707","","Google Maps","1588","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","200",""
"1668","Group","Spicebush Trail","NY","40.866283","-73.875717","","Google Maps","21","Auto-USGS-WebService","Urban","Forest or woodland","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","On the top of the slope or on a ridge","","","","","1","","","","","","","","62","164888","New York Botanical Garden Forest Phenology"
"1670","Personal","DU","CO","39.000000","-104.000000","","User","1588","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","60",""
"1671","Personal","DU","CO","39.000000","-104.000000","","User","1625","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","20",""
"1672","Personal","Biology 2","CO","39.674469","-104.962212","","Google Maps","1637","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","20",""
"1673","Personal","University of Denver","CO","39.000000","-104.000000","","User","1733","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","290",""
"1674","Personal","my school","CO","39.673592","-104.979774","","Google Maps","1625","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","260",""
"1675","Personal","du","CO","39.674850","-104.965225","","Google Maps","1630","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","20",""
"1677","Personal","KennethDU","CO","39.801991","-105.154099","","Google Maps","1689","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","120",""
"1678","Personal","DU","CO","39.000000","-104.000000","","User","1609","User","","","","","","","","","","","","","","","","","","","","","2","100",""
"1679","Personal","DU - Marysia","CO","39.674145","-104.977135","","Google Maps","1628","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","300",""
"1680","Personal","University of Denver","CO","39.673592","-104.979774","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","20",""
"1681","Personal","University of Denver (Nick) ","CO","39.755093","-104.988121","","Google Maps","1588","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","100",""
"1682","Personal","University of Denver","CO","39.675320","-104.964256","","Google Maps","1632","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","350",""
"1683","Personal","DU","CO","39.674850","-104.965225","","Google Maps","1630","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","300",""
"1685","Personal","University of Denver","CO","39.675320","-104.964172","","Google Maps","1632","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","310",""
"1686","Personal","University of Denver","CO","39.673592","-104.979774","","Google Maps","1625","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","140",""
"1687","Personal","University of Denver","CO","39.673592","-104.979774","","Google Maps","1625","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","40",""
"1688","Personal","University of Denver","CO","39.000000","-104.000000","","User","1858","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","120",""
"1690","Personal","University of Denver","CO","39.673592","-104.979774","","Google Maps","1625","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","60",""
"1691","Personal","University of Denver","CO","39.673592","-104.979774","","User","1625","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","280",""
"1692","Personal","DU","CO","39.000000","-104.000000","","User","1609","User","","","","","","","","","","","","","","","","","","","","","2","20",""
"1693","Personal","University of Denver","CO","39.673592","-104.979774","","Google Maps","1588","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","20",""
"1694","Personal","University of Denver","CO","39.000000","-104.000000","","User","1693","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","330",""
"1702","Personal","DU","CO","39.674541","-104.962128","","Google Maps","1637","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","300",""
"1703","Personal","University of Denver","CO","39.550053","-105.782066","","Google Maps","3380","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","280",""
"1706","Personal","University of Denver","CO","39.675404","-104.957527","","Google Maps","1644","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","140",""
"1707","Personal","University of Denver","CO","39.674839","-104.964058","","Google Maps","1631","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","80",""
"1708","Personal","University of Denver","CO","39.674839","-104.964058","","Google Maps","1631","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","320",""
"1709","Personal","University of Denver","CO","39.674839","-104.964058","","Google Maps","1631","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","300",""
"1710","Personal","DU Campus","CO","39.683365","-104.963852","","Google Maps","1626","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","150",""
"1711","Personal","DU","CO","39.683365","-104.963852","","Google Maps","1626","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","60",""
"1712","Personal","University of Denver","CO","39.676239","-104.965233","","Google Maps","1631","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","300",""
"1713","Personal","DU","CO","39.676239","-104.965233","","Google Maps","1631","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","300",""
"1714","Personal","university of denver","CO","39.676998","-104.962372","","User","1609","User","","","","","","","","","","","","","","","","","","","","","2","240",""
"1715","Personal","University of Denver","CO","39.676239","-104.965233","","Google Maps","1631","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","190",""
"1716","Personal","DU","CO","39.673592","-104.979774","","Google Maps","1625","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","180",""
"1718","Personal","Office","MN","47.500134","-94.879143","","Google Maps","419","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","20",""
"1719","Personal","Graces","MN","47.613007","-94.763435","","Google Maps","404","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","20",""
"1720","Personal","University of Denver","CO","39.675037","-104.965050","","Google Maps","1631","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","30",""
"1726","Personal","University of Denver","CO","39.674088","-104.962067","","Google Maps","1637","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","100",""
"1727","Personal","campus","CO","39.684376","-104.966370","","Google Maps","1624","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","80",""
"1731","Personal","Driscoll","CO","39.678379","-104.962006","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","20",""
"1734","Personal","University of Denver","CO","39.755093","-104.988121","","Google Maps","1588","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","150",""
"1737","Personal","University Of Denver","CO","39.755093","-104.988121","","Google Maps","1588","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","150",""
"1738","Personal","Driscoll","CO","39.678379","-104.962006","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","140",""
"1741","Personal","Driscoll","CO","39.678379","-104.962692","","User","1634","User","","","","","","","","","","","","","","","","","","","","","1","150",""
"1743","Personal","Driscoll ","CO","39.678379","-104.962006","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","30",""
"1745","Personal","Driscoll","CO","39.678379","-104.962006","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","170",""
"1747","Personal","University of Denver - Dogwood","CO","39.677952","-104.962868","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","180",""
"1748","Personal","University of Denver - Aspen","CO","39.671913","-104.963905","","Google Maps","1629","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","160",""
"1749","Personal","woods","WI","43.522167","-88.268456","","Google Maps","324","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","6","7",""
"1750","Personal","Olin","CO","39.674839","-104.961227","","Google Maps","1640","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","140",""
"1752","Personal","Olin","CO","39.674839","-104.961227","","Google Maps","1640","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","140",""
"1753","Personal","Olin","CO","39.674839","-104.961227","","Google Maps","1640","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","140",""
"1756","Personal","University of Denver","CO","39.676628","-104.959389","","Google Maps","1643","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","40",""
"1757","Personal","Oiln","CO","39.674839","-104.961227","","User","1640","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","20",""
"1758","Personal","University of Denver","CO","39.673939","-104.962479","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","60",""
"1766","Personal","Olin ","CO","39.674839","-104.961227","","Google Maps","1640","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","30",""
"1768","Personal","school","CO","39.676628","-104.959389","","Google Maps","1643","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","140",""
"1771","Personal","University of Denver","CO","39.674992","-104.963493","","Google Maps","1633","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","40",""
"1775","Personal","Front Yard","CA","34.541409","-117.326248","","Google Maps","885","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","5",""
"1776","Personal","university of denver","CO","39.674850","-104.965225","","Google Maps","1630","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","150",""
"1780","Personal","Front Garden","NH","42.979492","-70.956970","","Google Maps","172","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","25",""
"1781","Personal","Around the Yard","MN","44.046604","-92.460861","","Google Maps","303","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","1105",""
"1782","Personal","Olin","CO","39.674839","-104.961227","","Google Maps","1640","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","30",""
"1783","Personal","Home","NV","39.299389","-119.530945","","Google Maps","1325","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","","At the bottom of the slope or in a valley between slopes","West","","","","","","","","","","","","2","15",""
"1784","Personal","backyard","OH","39.147102","-84.380188","","Google Maps","176","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","17","2524",""
"1785","Personal","University of Denver","CO","39.740986","-104.985352","","Google Maps","1605","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","20",""
"1792","Personal","Home","OH","39.814873","-83.843597","","Google Maps","319","Auto-USGS-WebService","Rural","Forest or woodland","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","There is a large creek running through the site.","","5","141",""
"1794","Personal","Driscoll","CO","39.678020","-104.962914","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","170",""
"1795","Personal","Aspen group","CO","39.000000","-104.000000","","User","1858","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","170",""
"1802","Personal","Home","CA","38.463612","-120.044144","","Google Maps","2173","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","50",""
"1803","Personal","Creek","CA","38.462597","-120.039024","","Google Maps","2158","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"1806","Personal","Richfield","MN","44.879757","-93.304428","","Google Maps","258","Auto-USGS-WebService","Suburban","Pavement (such as asphalt, concrete, brick)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","2","5",""
"1807","Personal","Park Falls High School","WI","45.949032","-90.451340","","Google Maps","465","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","225",""
"1808","Personal","agron plot site","ND","46.011368","-102.643028","","Google Maps","827","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","1","5",""
"1810","Personal","AwsomeYard","AZ","32.109856","-110.793785","","Google Maps","894","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"1813","Personal","my backyard","AK","64.825249","-147.937912","","Google Maps","154","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","9","2090",""
"1814","Personal","UAF","AK","64.857819","-147.855377","","Google Maps","187","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","12","676",""
"1815","Personal","home","ME","44.404682","-68.301704","","Google Maps","49","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","20",""
"1816","Personal","Home","MA","42.293243","-71.362434","","Google Maps","54","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","134",""
"1817","Personal","my front yard","MN","44.889259","-93.341339","","Google Maps","265","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","1","408",""
"1818","Personal","Home","OR","45.436512","-122.609955","","Google Maps","37","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","6","38",""
"1819","Personal","My Street","ME","43.929066","-69.819931","","Google Maps","8","Auto-USGS-WebService","Urban","Forest or woodland","","","","Mostly deciduous trees (for example, maple or larch)","","In the middle of the slope","South","","","","","","","","","","The area was at one time a working cattle farm.","","2","10",""
"1826","Group","Lilac Collection NYBG","NY","40.859764","-73.873932","","Google Maps","19","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","8","2802","New York Botanical Garden Forest Phenology"
"1827","Personal","My home","FL","28.897770","-82.517265","","Google Maps","21","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","5",""
"1829","Personal","gordon ranger station","WI","46.245239","-91.803795","","Google Maps","316","Auto-USGS-WebService","Suburban","Other (please describe in the comments section)","","","","Mostly evergreen trees (for example, pine or live oak)","No, the surrounding terrain is relatively flat","","North","","","","","","","","","","Park like setting","","4","120",""
"1830","Personal","home","WI","46.349895","-91.845367","","Google Maps","348","Auto-USGS-WebService","Wildlands or semi-wildlands","Forest or woodland","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","3","56",""
"1833","Personal","behind my house","AK","64.827888","-147.929535","","Google Maps","159","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","9","660",""
"1834","Personal","New York Botanical Gardens","NY","40.862476","-73.874016","","Google Maps","17","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","8","40",""
"1835","Personal","back wall by mesquite","AZ","33.601101","-111.952477","","Google Maps","425","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","1","25",""
"1836","Personal","Exotic Gardening Farms and Wildlife Habitat","IN","40.579308","-85.655182","","Google Maps","248","Auto-USGS-WebService","Rural","Agricultural field, cropland or pasture","","","","A mixture of evergreen and deciduous trees","","At the bottom of the slope or in a valley between slopes","West","","","","","","","","","","","","20","283",""
"1837","Personal","my yard","CA","35.367882","-119.021538","","Google Maps","122","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","15",""
"1841","Personal","Home","OH","39.973316","-82.802826","","Google Maps","275","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","12","436",""
"1843","Personal","home","ID","46.498390","-116.015625","","Google Maps","839","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","5",""
"1844","Personal","Casper Mountain, southtop","WY","42.719215","-106.302940","","Google Maps","2352","Auto-USGS-WebService","Wildlands or semi-wildlands","Forest or woodland","","","","A mixture of evergreen and deciduous trees","","On the top of the slope or on a ridge","South","","","","","","","","","","","","1","30",""
"1845","Personal","Casper Mountain, northbase","WY","42.769115","-106.321648","","Google Maps","2007","Auto-USGS-WebService","Wildlands or semi-wildlands","Forest or woodland","","","","Mostly evergreen trees (for example, pine or live oak)","","In the middle of the slope","North","","","","","","","","","","","","1","5",""
"1851","Personal","University of Denver","CO","39.674843","-104.961266","","Google Maps","1639","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","140",""
"1856","Personal","backyard","AZ","32.375652","-110.997871","WGS84","Google Maps","755","Auto-USGS-WebService","Suburban","Other (please describe in comments box)","60 ft","0 mi","1 ac","Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...","In the middle of the slope","Northwest","","","","","1","","","","","native desert veg","","82","9226",""
"1857","Personal","my front yard","WI","44.661869","-88.817490","","Google Maps","285","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","35",""
"1858","Personal","University of Denver","CO","39.755093","-104.988121","","Google Maps","1587","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","150",""
"1859","Personal","Home","IA","41.869385","-92.960365","","Google Maps","313","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","5",""
"1863","Personal","University of Denver","CO","39.677963","-104.962868","","Google Maps","1636","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","50",""
"1865","Personal","University of Denver campus","CO","39.755093","-104.988121","","Google Maps","1587","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","280",""
"1866","Personal","University of Denver","CO","39.679447","-104.960808","","Google Maps","1609","User","","","","","","","","","","","","","","","","","","","","","2","100",""
"1870","Personal","Denver University","CO","39.676628","-104.959396","","Google Maps","1643","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","370",""
"1871","Personal","DU","CO","39.755093","-104.988121","","Google Maps","1587","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","90",""
"1872","Personal","University of Denver","CO","39.678440","-104.927902","","Google Maps","1661","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","50",""
"1874","Personal","University of Denver","CO","39.671867","-104.963852","","Google Maps","1629","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","300",""
"1876","Personal","Campus","CO","39.683365","-104.963852","","Google Maps","1627","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","60",""
"1878","Personal","J-Mac tree","CO","39.674843","-104.965240","","Google Maps","1629","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","50",""
"1879","Personal","University of Denver","CO","39.678509","-104.962807","","Google Maps","1633","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","50",""
"1880","Personal","University of Denver","CO","39.676750","-104.965248","","Google Maps","1629","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","100",""
"1881","Personal","home","WI","44.338028","-88.641144","WGS84","Google Maps","249","Auto-USGS-WebService","Urban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","10 ft","0.5 mi","1000 ft2","","","","","","","","","","","","","","This is my front yard facing south","","11","621",""
"1884","Personal","University of Denver","CO","39.674843","-104.965240","","Google Maps","1629","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","20",""
"1886","Personal","Olin Hall","CO","39.755093","-104.988121","","Google Maps","1588","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","130",""
"1887","Personal","University of Denver","CO","39.667889","-104.974792","","Google Maps","1646","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","190",""
"1888","Personal","University of Denver","CO","39.674843","-104.965240","","Google Maps","1635","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","150",""
"1892","Personal","Aaron Hogan's Observations","CO","39.677006","-104.962364","","Google Maps","1638","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","50",""
"1895","Personal","lost mound","IL","42.181206","-90.260826","","Google Maps","194","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","8","900",""
"1896","Personal","LM River Rd","IL","42.205841","-90.326866","","Google Maps","186","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","655",""
"1897","Personal","back yard","PA","40.643230","-75.315399","","Google Maps","99","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","50 ft","1 mi","1 ac","","","","","","","","1","","","","","","","","6","800",""
"1900","Personal","home","MO","36.736485","-93.127144","","Google Maps","265","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","","","","","","","","","","","","","","","2","1675",""
"1903","Personal","home","CA","38.788773","-123.522873","","Google Maps","248","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly evergreen trees (for example, pine or live oak)","","On the top of the slope or on a ridge","Northeast","","","","","","","","","","The trees around our site are scattered in clusters and include redwoods, fir, tanbark oak, and pine.","","4","475",""
"1904","Personal","Home","MN","47.146709","-93.417206","","Google Maps","387","Auto-USGS-WebService","Rural","Forest or woodland","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","THe site is a mixture of northern hardwoods, aspen (P. Tremuloides, P. grandidentata) a plantation of red pine and white spruce, tamarack, and an occasional white pine. ","","11","103",""
"1905","Personal","my yard","PA","39.977020","-75.287979","","Google Maps","60","User","","","","","","","","","","","","","","","","","","","","","5","30",""
"1911","Personal","Sunny Shore","TN","35.117424","-85.148903","","Google Maps","209","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","","","","","","","","","","","","","","","3","15",""
"1912","Personal","PPN_432843","VT","44.520000","-73.120003","","User","103","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","1189",""
"1913","Personal","Home","MD","38.808647","-76.995552","","Google Maps","58","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","","On the top of the slope or on a ridge","Southwest","","","","","","","","","","","","10","50",""
"1914","Personal","Work","MD","38.733448","-76.918953","","Google Maps","58","Auto-USGS-WebService","Wildlands or semi-wildlands","Forest or woodland","","","","A mixture of evergreen and deciduous trees","","On the top of the slope or on a ridge","East","","","","","","","","","","","","10","50",""
"1915","Group","Cary Institute PSB","NY","41.783440","-73.732552","","Google Maps","128","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","14","10336","Cary Institute of Ecosystem Studies"
"1917","Personal","Logan 5SW","UT","41.665974","-111.891243","","Google Maps","1369","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","362",""
"1918","Personal","frontyard","AZ","32.376110","-110.997795","WGS84","Google Maps","748","Auto-USGS-WebService","Suburban","Other (please describe in comments box)","20 ft","0 mi","0.25 ac","Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...","In the middle of the slope","Northwest","","","","","1","","","","","unpaved driveway with native desert veg and some semi-native ornamentals","","14","8846",""
"1931","Personal","Mavis_Black","IA","42.077309","-96.126030","","Google Maps","322","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","85",""
"1932","Personal","PPN_306774","NY","41.378948","-74.683929","","Google Maps","143","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","260",""
