UID,Gratton_ID,Site_ID,DateAB,Date_,DOY,YEAR,County,Latitude,Longitude,Growth_Sta,Aphids_cou,Percentage,Ave_Aphids,UTMX,UTMY,MNN,DFF,ROI,SOS,ROD,EOS,MESS,RSQ,LGS,MID,GRN,pet_Ave,petDOY,petcumDOY,ndv_Ave,ndvDOY,ndvcumDOY,gddDOY,gddSEAS,gddMAX,gddSOS,gddROI,gddRSQ
2039,2010162A,1622010A,B,8/11/2010 0:00,223,2010,Crawford,43.12782,-91.03628,R5,1.4,40,3.5,171674.1864,4782921.894,-1335.941904,11145.30769,0.023759445,106.9758716,-0.030038886,302.8327264,2,0.946464032,195.8568548,204.904299,4904.682891,266.8792271,456.8888889,8525.888889,4364.03201,8784.081081,126275.2697,1171.040365,915.7314809,1758.282081,200.8414303,0.032853097,0.99965262
2040,2010163A,1632010A,B,8/11/2010 0:00,223,2010,Vernon,43.48611,-90.91322,R5,8.45,65,13,183552.5599,4822241.536,-1592.089059,10987.13135,0.024522642,100.9980892,-0.030342237,308.2664367,2,0.950853877,207.2683475,204.6322629,4697.521145,260.6449275,427.2222222,8603.777778,4345.195737,8629.594595,125391.537,1113.84082,862.7337625,1659.2282,200.4123601,0.03337145,0.999659399
2042,2010165A,1652010A,B,8/11/2010 0:00,223,2010,Vernon,43.66165,-90.89013,R5,58.7,100,58.7,186333.8115,4841651.54,-1298.122309,9360.980314,0.030050014,92.19276712,-0.036894843,318.4588687,2,0.92205897,226.2661016,205.3258179,4031.429002,260.826087,427.7777778,8455.888889,4297.236796,8510.621622,122590.4311,1106.355252,856.5939877,1641.376631,200.1506783,0.033491529,0.999658637
2043,2010006A,0062010A,B,8/12/2010 0:00,224,2010,Winnebago,43.91872,-88.8406,R5,4.8,80,6,352229.2243,4864491.976,-887.8687293,12821.72279,0.021970074,135.3007309,-0.024160971,288.6820512,2,0.939419266,153.3813203,211.9913911,5966.927028,245.0096618,364.2222222,8798.444444,4181.97491,8504.34375,115793.713,1127.535482,929.1839056,1630.885853,199.694295,0.034425709,0.999686738
2044,2010007A,0072010A,B,8/12/2010 0:00,224,2010,Winnebago,44.04057,-88.71196,R5,7.85,80,9.81,362837.9734,4877803.601,-296.8413193,7568.536526,0.042988073,97.52307167,-0.037365368,325.0589473,2,0.910928674,227.5358756,211.2910095,3635.847603,249.8285024,361.7777778,8875.666667,4265.178255,7778.972973,114857.5211,1127.290907,897.6450598,1628.526562,199.6681188,0.034570606,0.999678376
2045,2010008A,0082010A,B,8/12/2010 0:00,224,2010,Winnebago,44.03316,-88.67578,R5,5.5,65,8.46,365720.0022,4876920.978,-495.1897935,8444.663617,0.036935953,101.3405475,-0.028426415,317.1195426,2,0.916479647,215.7789951,209.230045,3974.736912,252.3091787,371.8888889,8780.555556,4259.611724,8111,117184.9055,1134.964952,889.5344191,1640.941807,199.7345496,0.034552353,0.999679717
2046,2010009A,0092010A,B,8/12/2010 0:00,224,2010,Winnebago,43.99683,-88.67522,R5,7.65,75,10.2,365682.8735,4872884.9,-996.0439965,11257.1061,0.025281229,112.6911231,-0.017921106,301.7361727,2,0.87312825,189.0450497,207.2136479,5130.531051,250.6811594,368,8366.333333,4256.986892,8122.189189,116073.2259,1139.201606,887.7441449,1648.345551,199.8243041,0.034566394,0.999688022
2047,2010046A,0462010A,B,8/12/2010 0:00,224,2010,Waushara,44.074,-88.98656,R5,3.05,60,5.08,340926.3275,4882010.526,-764.7094315,9550.891675,0.028976678,110.2164873,-0.035226006,305.3396799,2,0.960598927,195.1231926,207.7780836,4393.091122,258.8019324,388.8888889,8446.777778,4182.273461,8320.914286,116840.4825,1121.58138,873.2917542,1614.471907,199.2065056,0.034389913,0.999670378
2048,2010047A,0472010A,B,8/12/2010 0:00,224,2010,Waushara,44.14355,-88.99103,R5,7.2,95,7.58,340755.308,4889744.236,-1073.142253,10774.58614,0.023264689,111.2563371,-0.027489871,307.1234063,2,0.925195627,195.8670692,209.1898717,4850.721943,253.7125604,390.5555556,8915.444444,4382.933191,8422.297297,122051.6061,1119.273763,882.7535827,1608.856219,199.0612123,0.03439905,0.99966195
2049,2010048A,0482010A,B,8/12/2010 0:00,224,2010,Waushara,44.20531,-88.97277,R4,8.05,85,9.47,342380.437,4896568.919,-929.3833003,11038.60351,0.024886562,116.3789943,-0.026679324,298.7564358,2,0.954339541,182.3774415,207.5677151,5054.610105,244.1086957,372.2222222,8705.777778,4306.920409,8383.783784,121717.5888,1126.916775,881.0079484,1619.521407,198.960244,0.034277905,0.999656739
2050,2010049A,0492010A,B,8/12/2010 0:00,224,2010,Waushara,44.185,-89.21351,R5,7.95,100,7.95,323084.8434,4894803.162,72.64603052,8042.182288,0.033393988,101.444821,-0.039337462,308.19227,2,0.919732176,206.747449,204.8185455,4057.414159,253.6932367,389.2222222,8890.666667,4515.026665,8178.28125,129425.263,1089.813802,822.4530573,1558.033107,198.7160938,0.034600976,0.999652638
2052,2010154A,1542010A,B,8/12/2010 0:00,224,2010,Sauk,43.30661,-89.86748,R5,49.15,100,49.15,267436.0519,4798857.608,-1064.940542,9519.465811,0.03183294,93.11423955,-0.033925795,311.403161,3,0.937218964,218.2889215,202.2587003,4227.262635,261.8091787,436.8888889,9090,4430.439971,8375.459459,128893.7155,1155.402235,860.0584503,1695.131628,200.4840359,0.033468561,0.999703352
2053,2010155A,1552010A,B,8/12/2010 0:00,224,2010,Sauk,43.34723,-90.06898,R5,85.95,100,85.95,251258.6664,4803950.293,-516.4131328,9292.43799,0.039861525,98.96622007,-0.03862659,309.0733872,2,0.959895819,210.1071672,204.0198037,4388.012429,253.7342995,407.3333333,8924.444444,4707.25097,8613.459459,136173.2291,1117.01454,844.7863321,1638.78387,200.7808988,0.033888867,0.999707336
2054,2010156A,1562010A,B,8/12/2010 0:00,224,2010,Sauk,43.20213,-90.07449,R5,6.15,80,7.69,250218.7009,4787851.436,-1550.611626,13516.05774,0.019538771,120.3925217,-0.020841466,287.0907369,2,0.932242475,166.6982152,203.7416293,5982.723059,262.5869565,426.8888889,9051,4113.595152,7920.4,121155.6565,1166.954861,884.831565,1716.417561,200.6125239,0.033317223,0.999693274
2055,2010025A,0252010A,B,8/13/2010 0:00,225,2010,Sheboygan,43.57227,-87.8642,R5,11.45,90,12.72,430217.5833,4824730.352,-850.1370866,8925.874235,0.034527406,94.74288633,-0.03101479,313.3914159,1,0.937130608,218.6485296,204.0671511,4037.868574,255.615942,389.3333333,8819.555556,4286.389775,8332.054054,123372.1779,1031.771376,759.7993397,1499.311789,202.5956245,0.036422632,0.999762087
2056,2010026A,0262010A,B,8/13/2010 0:00,225,2010,Sheboygan,43.67465,-87.87217,R5,12.75,100,12.75,429693.4415,4836107.508,-1995.439258,19367.36318,0.014629091,165.9738099,-0.020348164,288.1669274,2,0.93097952,122.1931174,227.0703686,8685.961963,252.2536232,373.1111111,8885.444444,3849.959642,8186.459459,105804.2555,1040.35536,992.5287345,1508.916421,202.4707261,0.036452747,0.999751559
2057,2010027A,0272010A,B,8/13/2010 0:00,225,2010,Sheboygan,43.73254,-87.96562,R5,8.25,75,11,422235.178,4842620.368,-386.4256259,7626.439947,0.04201303,93.77439744,-0.035613012,319.1045245,2,0.947305664,225.330127,206.439461,3620.007161,256.8429952,389.7777778,8429.333333,4171.599739,7609.8,116587.7475,1036.574219,777.4505707,1489.484515,201.5704126,0.036328234,0.999739848
2058,2010028A,0282010A,B,8/13/2010 0:00,225,2010,Sheboygan,43.83377,-87.88578,R5,12.95,100,12.95,428785.2799,4853791.572,-612.7452291,8226.208552,0.036153827,97.90581599,-0.036652865,316.630831,1,0.939372931,218.725015,207.2683235,3806.731662,256.352657,382.3333333,8583.222222,4165.451272,8045,115296.0279,1026.548286,776.1882663,1478.722319,202.0120005,0.03658855,0.999742007
2063,2010029A,0292010A,B,8/16/2010 0:00,228,2010,Adams,43.6491,-89.60646,R6,21.85,100,21.85,289798.2047,4836201.684,-693.2014963,8436.238589,0.03113272,99.82595627,-0.038668204,312.1525153,1,0.929115318,212.326559,205.9892358,3871.518546,258.7801932,396.1111111,8714.555556,4073.195234,7879.40625,115449.265,1189.185221,873.2991456,1650.330407,199.6915768,0.033667196,0.999697056
2064,2010030A,0302010A,B,8/16/2010 0:00,228,2010,Adams,43.67628,-89.71815,R5,23.2,100,23.2,280889.4319,4839509.602,-1334.382392,10962.69937,0.021344229,108.9889808,-0.027741583,306.5986939,2,0.917574286,197.6097131,207.7938373,4814.158488,259.0410628,385.5555556,8623.222222,4242.723018,8432.027778,120749.7756,1185.044705,888.351252,1644.597163,199.6995107,0.033659035,0.999694843
2066,2010032A,0322010A,B,8/16/2010 0:00,228,2010,Marquette,43.723,-89.54344,R5,18.7,100,18.7,295132.5391,4844251.756,-1149.689264,11480.39995,0.023126556,120.4353976,-0.028954793,297.4374417,2,0.956230238,177.0020441,208.9364197,5165.355345,257.6666667,399.8888889,8914.111111,4159.468916,8405,118277.296,1189.416016,900.4683814,1647.559064,199.5207795,0.033698035,0.999691191
2067,2010033A,0332010A,B,8/16/2010 0:00,228,2010,Marquette,43.66228,-89.54651,R6,16.45,100,16.45,294678.0592,4837515.367,-491.8176891,8889.337946,0.035953874,99.5882721,-0.039465191,312.1056488,2,0.953869112,212.5173767,205.8469604,4198.760129,252.0628019,377.2222222,8769,4553.917235,8182.178571,128778.0085,1200.753364,882.6415869,1665.903489,199.5358333,0.033571571,0.999695671
2068,2010034A,0342010A,B,8/16/2010 0:00,228,2010,Marquette,43.67167,-89.41815,R5,22.05,95,23.21,305058.2788,4838248.502,-1325.701898,13096.44874,0.019947348,130.7817344,-0.025127064,291.9196504,2,0.953752097,161.1379161,211.3506924,5885.373419,259.0797101,393.1111111,8467.888889,4097.772873,8257.756757,116111.6959,1212.5523,951.722326,1683.475799,199.4876676,0.033494986,0.999692914
2069,2010035A,0352010A,B,8/16/2010 0:00,228,2010,Green Lake,43.64635,-89.10787,R5,19.45,100,19.45,330000.952,4834753.756,-980.4470588,9542.096294,0.027761373,105.8258629,-0.033429632,309.0817929,2,0.937511884,203.25593,207.4538279,4280.824618,259.2801932,394.2222222,8789.111111,4135.279712,8397.594595,116115.6802,1196.761502,891.3354716,1659.909067,199.6945464,0.033853642,0.999696122
2071,2010037A,0372010A,B,8/16/2010 0:00,228,2010,Green Lake,43.73244,-88.93527,R5,13.85,100,13.85,344144.5257,4843976.18,-1143.580562,27481.8228,0.0186161,171.7590991,-0.017524816,246.3867524,2,0.912359968,74.62765323,209.0729257,13169.12112,251.1545894,381.3333333,8891.777778,3937.629323,8159.678571,106789.9424,1154.964952,906.8077749,1594.026049,199.6242406,0.034310657,0.999686127
2073,2010072A,0722010A,B,8/16/2010 0:00,228,2010,Dane,43.11985,-89.07895,R6,21.1,100,21.1,330875.4356,4776221.819,-696.0034277,9978.765557,0.030206031,107.1265053,-0.024857972,303.0076299,2,0.886851661,195.8811246,205.0670676,4641.381065,250.6521739,399,8618.111111,4373.428605,8567.451613,123185.9596,1224.373264,897.2305216,1723.121325,200.7307657,0.033454138,0.999705746
2074,2010108A,1082010A,B,8/16/2010 0:00,228,2010,Rock,42.82482,-88.97753,R6,9.05,100,9.05,338355.1467,4743258.261,-693.6851753,8658.571014,0.033465443,99.78149069,-0.032882454,303.8078846,2,0.938447308,204.0263939,201.7946877,3982.44292,258.5652174,409.8333333,8875.111111,3995.214482,7999,116716.6795,1278.488173,916.1213895,1807.35231,200.6211596,0.032782003,0.999696003
2075,2010109A,1092010A,B,8/16/2010 0:00,228,2010,Jefferson,42.88248,-88.87711,R6,25.05,100,25.05,346706.5173,4749473.636,-321.154246,8839.915987,0.041944284,98.97933695,-0.024737249,305.6982558,2,0.914848991,206.7189188,202.3387964,4259.380871,257.4323671,406.1111111,8731,4435.840674,7399.783784,127972.5904,1283.973416,923.3656178,1814.655316,200.6696516,0.032867847,0.999701274
2076,2010132A,1322010A,B,8/16/2010 0:00,228,2010,Dunn,44.88603,-91.7728,R6,5.9,50,11.8,123083.3421,4981381.446,-691.4647922,10346.86906,0.028194055,114.5822292,-0.030704998,297.0901534,2,0.966853693,182.5079242,205.8361913,4827.702135,242.9710145,387.2222222,8606.333333,4298.480099,7909.30303,123805.4946,1133.330078,835.0726935,1555.483229,198.9793223,0.034201149,0.999598769
2077,2010133A,1332010A,B,8/16/2010 0:00,228,2010,Dunn,44.88831,-91.87925,R6,11,90,12.22,114691.9806,4982135.613,-1442.003592,9654.764423,0.02161057,105.3249751,-0.029453128,309.6305127,2,0.946191486,204.3055376,207.4777439,4106.380416,240.1038647,392.7777778,8835.333333,3652.216451,7102.305556,103779.9343,1133.481228,841.4119151,1556.243092,199.0833211,0.034259979,0.999594674
2078,2010134A,1342010A,B,8/16/2010 0:00,228,2010,Dunn,44.79654,-91.92385,R6,11.55,100,11.55,110550.6381,4972154.372,-922.3837298,10359.51206,0.027813156,105.9575719,-0.030100256,301.1583347,2,0.960196901,195.2007628,203.5579533,4718.564163,243.4613527,397.4444444,8789.222222,4398.437833,8296.675676,128232.0881,1139.874566,820.0094675,1570.702217,199.2821182,0.034101901,0.999604421
2079,2010135A,1352010A,B,8/16/2010 0:00,228,2010,Dunn,44.78093,-92.0804,R6,9.75,100,9.75,98059.58121,4971183.952,-696.8176896,9326.766142,0.038639859,95.4900172,-0.037727509,308.1911511,2,0.961612869,212.7011339,201.8405841,4314.974226,243.4178744,390.4444444,8830.222222,4605.380216,8474.911765,134757.9301,1080.38303,758.9314664,1485.344201,199.45452,0.034579127,0.999591358
2080,2010136A,1362010A,B,8/16/2010 0:00,228,2010,Pierce,44.73919,-92.20771,R6,11.95,100,11.95,87689.56895,4967185.93,-773.2157132,9692.525801,0.033375907,98.86433331,-0.038543765,302.4105553,2,0.967350241,203.546222,200.6374443,4459.655044,239.3743961,390.7777778,8845.777778,4503.766459,8473.054054,133284.4424,1091.51454,760.7017513,1505.754139,199.7450279,0.034474293,0.999606381
2082,2010140A,1402010A,B,8/16/2010 0:00,228,2010,Jefferson,43.1643,-88.9602,R6,25.4,100,25.4,340651.652,4780925.378,-613.5055545,9690.093233,0.031675868,109.1848163,-0.028748571,296.4329111,2,0.937562846,187.2480948,202.8088637,4538.293839,252.1956522,400.2222222,8807.111111,4174.8799,8528.702703,121292.0301,1225.989583,877.5356772,1722.580819,200.6134639,0.033510733,0.999703513
2083,2010141A,1412010A,B,8/16/2010 0:00,228,2010,Jefferson,43.07436,-88.87569,R6,0.35,15,2.33,347298.2125,4770779.742,-791.9362454,9888.159282,0.028327572,104.9144374,-0.020863725,303.4063875,2,0.872429371,198.4919501,204.1604124,4548.111518,258.3792271,408.8888889,8554.777778,4186.470634,7968.096774,118408.6886,1251.832791,910.0076656,1762.905713,200.6543152,0.03326045,0.999705409
2085,2010147A,1472010A,B,8/16/2010 0:00,228,2010,Walworth,42.75957,-88.64031,R5,24.05,100,24.05,365779.456,4735420.61,-1140.533379,19594.83997,0.01960481,155.5484459,-0.02063027,258.2044476,2,0.952079572,102.6560017,206.8764467,9227.153294,260.4033816,411.8888889,8810.222222,3992.921165,8559.181818,116730.3155,1268.063802,973.63167,1790.482757,200.6001927,0.032879886,0.9997004
2086,2010050A,0502010A,B,8/17/2010 0:00,229,2010,Juneau,43.64837,-89.83317,R5,23.55,100,23.55,271511.3829,4836720.145,335.0255032,7818.288304,0.036752672,95.68710799,-0.041509978,320.6456355,2,0.920859925,224.9585275,208.1663717,4076.656904,257.6980676,386.7777778,8822.555556,5024.197106,8365.027027,140088.9068,1197.601671,888.9585594,1652.642249,199.8464639,0.033603177,0.999696807
2088,2010052A,0522010A,B,8/17/2010 0:00,229,2010,Wood,44.45362,-90.15987,R6,21.7,100,21.7,248595.7889,4927114.965,-26.400173,7978.957975,0.050332825,94.20803805,-0.045457409,310.1672615,2,0.94141854,215.9592235,202.1876498,3976.278901,254.5869565,403.5555556,8632.666667,4615.119216,5213.194444,133420.3061,1103.906467,774.560814,1500.918414,198.7434084,0.034141479,0.999595712
2089,2010053A,0532010A,B,8/17/2010 0:00,229,2010,Wood,44.58056,-90.18073,R5,14.7,95,15.47,247485.4956,4941279.961,-843.4150391,10007.62728,0.02794665,107.5088757,-0.031378187,300.6308392,2,0.962070141,193.1219635,204.0698575,4582.106122,236.8695652,368,8447.555556,4258.280892,8371.837838,124049.5868,1078.346788,774.0490018,1460.641341,198.6634874,0.0344808,0.999584013
2090,2010054A,0542010A,B,8/17/2010 0:00,229,2010,Wood,44.6202,-89.96109,R5,14.05,100,14.05,265082.6424,4945026.608,-858.8992898,8979.401118,0.03112531,96.96592917,-0.043049796,314.8307792,2,0.941692561,217.8648501,205.8983542,4060.250914,232.031401,360.8888889,8629,4361.712409,7654.135135,123231.3087,1098.165907,793.3345599,1481.691924,198.3229608,0.034596561,0.999575131
2091,2010055A,0552010A,B,8/17/2010 0:00,229,2010,Portage,44.59567,-89.79947,R5,10,95,10.53,277811.306,4941848.637,-604.7503242,8224.745662,0.039251471,94.58906168,-0.041493487,312.8424126,2,0.955767062,218.2533509,203.7157372,3809.997669,240.6497585,382.6666667,8613.666667,4202.666713,7464.567568,120581.7676,1119.65408,795.8676136,1509.124101,198.1719083,0.034542666,0.999577647
2092,2010056A,0562010A,B,8/17/2010 0:00,229,2010,Portage,44.55042,-89.74734,R6,14.6,95,15.37,281779.5343,4936681.496,-995.441649,10623.90669,0.024641632,109.5458178,-0.027670384,300.8260672,1,0.902857617,191.2802494,205.1859425,4814.23252,236.6570048,362.8888889,8341.555556,4295.261936,8152.351351,124361.0827,1119.592556,811.3584791,1509.249767,198.1389963,0.034480914,0.99958208
2094,2010058A,0582010A,B,8/17/2010 0:00,229,2010,Waupaca,44.35168,-89.16212,R5,14,100,14,327680.1583,4913207.804,-1136.191637,11183.69746,0.021572949,115.3830301,-0.023661813,292.3635424,2,0.902022876,176.9805123,203.8732862,5023.752911,243.6111111,376.6666667,8264,3932.981626,8160.375,115259.0023,1150.326389,818.5484136,1552.061468,198.4301118,0.034543457,0.999629562
2095,2010059A,0592010A,B,8/17/2010 0:00,229,2010,Waupaca,44.31187,-89.00076,R5,20.65,100,20.65,340432.6471,4908459.129,-763.4366501,8775.336305,0.032869409,97.54340774,-0.03035192,310.8852951,2,0.876262099,213.3418874,204.2143514,4005.949827,250.757764,377.4285714,8380.555556,4159.402365,8150.027027,120016.0734,1183.080404,845.3290496,1602.811597,198.732253,0.034295588,0.999640985
2096,2010086A,0862010A,B,8/17/2010 0:00,229,2010,Racine,42.83018,-88.01184,R6,23.5,100,23.5,417299.4916,4742453.321,-291.2991166,8386.138591,0.036372698,100.2572775,-0.034143409,307.9497351,2,0.949447419,207.6924576,204.1035063,4047.419737,266.0917874,416.3333333,8364.333333,4338.569434,7999.945946,124960.7033,1221.936415,879.4658427,1741.172018,203.0109014,0.033817917,0.999746588
2097,2010087A,0872010A,B,8/17/2010 0:00,229,2010,Racine,42.75394,-88.07182,R6,21.9,100,21.9,412289.5132,4734047.798,-1366.761275,26064.35144,0.018832553,160.3596538,-0.018565021,239.3026908,2,0.949940197,78.94303695,199.8311723,12348.79508,264.5289855,416.4444444,8245.333333,3823.37462,7685.027027,115011.6948,1220.347005,826.7440674,1735.178782,202.7302941,0.033774535,0.999740281
2098,2010088A,0882010A,B,8/17/2010 0:00,229,2010,Kenosha,42.56932,-88.15802,R6,59.3,100,59.3,404954.5863,4713640.123,-297.1651604,8069.124036,0.040107216,99.84729829,-0.031392222,301.0894762,2,0.95954385,201.2421779,200.4683873,3885.979438,265.794686,426,8462.777778,4018.859752,7428.621622,119661.2368,1223.653429,855.4991073,1736.748876,202.2108305,0.033394633,0.999724716
2099,2010089A,0892010A,B,8/17/2010 0:00,229,2010,Kenosha,42.61198,-88.11633,R6,30.15,100,30.15,408438.8337,4718331.232,-153.0565455,7568.565029,0.051277476,91.98417664,-0.043613634,315.5734714,2,0.932009004,223.5892948,203.778824,3707.754242,268.7753623,422.6666667,8663.666667,4390.962971,7945.864865,126542.5708,1213.710286,874.5841511,1722.64479,202.3608686,0.033590048,0.999731844
2100,2010143A,1432010A,B,8/17/2010 0:00,229,2010,Walworth,42.766,-88.36688,R6,1.9,65,2.92,388165.1697,4735735.909,-940.131273,14973.70081,0.022022407,137.6577654,-0.019918356,267.5827506,2,0.931691714,129.9249853,202.620258,7016.78477,266.8937198,428.6666667,8694.222222,4012.577675,8161.567568,114693.894,1241.16645,891.9881017,1740.826166,201.0394727,0.033293546,0.999713404
2103,2010166A,1662010A,B,8/17/2010 0:00,229,2010,Monroe,43.83338,-90.77086,R6,24.6,100,24.6,196820.7047,4860281.626,-556.7854013,8630.793853,0.04144165,92.13221714,-0.042785459,313.2508321,2,0.940893408,221.118615,202.6915246,4037.004226,244.3091787,389.1111111,8793.555556,4561.916633,8348.617647,131636.3493,1240.942708,882.0865491,1719.684855,199.8026716,0.033196666,0.999658786
2105,2010038A,0382010A,B,8/18/2010 0:00,230,2010,Outagamie,44.24405,-88.50538,R5,25.7,100,25.7,379802.9322,4900081.354,-563.1689981,7811.537513,0.033767101,99.26726794,-0.020109149,310.626269,2,0.870351151,211.359001,204.9467685,3624.184257,245.3792271,407.7777778,9258.555556,3600.999399,6437.088235,108490.0648,1174.184787,834.8012977,1584.582348,199.3751894,0.034816817,0.999652833
2106,2010039A,0392010A,B,8/18/2010 0:00,230,2010,Outagamie,44.27281,-88.59478,R5,21.5,100,21.5,372726.8092,4903410.617,-476.2567199,11729.62459,0.02814368,118.705792,-0.019547669,281.5668847,2,0.925632022,162.8610927,200.1363384,5626.683933,243.589372,405.7777778,8645.777778,4394.646661,7776.432432,134016.3416,1174.778754,804.3191403,1583.389598,199.1927626,0.0347226,0.999648645
2108,2010041A,0412010A,B,8/18/2010 0:00,230,2010,Outagamie,44.33021,-89.52504,R6,19.85,100,19.85,298681.7027,4911650.52,-1996.87237,18655.72221,0.016871245,141.5914024,-0.018351193,268.468564,2,0.890577763,126.8771616,205.0299832,8329.424922,243.8743961,417.8888889,8479.333333,3837.967034,6955.594595,122051.1087,1172.129015,857.560269,1576.612822,198.3086145,0.034149157,0.999615173
2109,2010042A,0422010A,B,8/18/2010 0:00,230,2010,Brown,44.242201,-88.18892,R5,13.1,90,14.56,405067.8225,4899461.387,-222.3627571,7120.141547,0.063131373,86.591657,-0.036346027,331.4256304,2,0.883095592,244.8339734,209.0086437,3448.889395,256.4927536,423.1666667,8814.666667,4376.298931,7611.162162,126438.9579,1178.697808,856.4596057,1595.71762,200.0133923,0.03513682,0.999656728
2110,2010043A,0432010A,B,8/18/2010 0:00,230,2010,Brown,44.40058,-88.06995,R5,15.35,100,15.35,414796.8544,4916922.6,-383.6608076,7438.540081,0.049318737,88.53056417,-0.033690484,333.2670271,2,0.86597836,244.7364629,210.8987956,3527.439637,246.9154589,404.1111111,8635.888889,4382.114266,7538.72973,126499.1131,1147.597114,843.7701375,1550.540727,200.1843281,0.03547942,0.999653258
2111,2010044A,0442010A,B,8/18/2010 0:00,230,2010,Brown,44.39366,-87.97143,R5,16.6,100,16.6,422633.18,4916056.157,-1309.422971,9773.815524,0.023842453,103.64317,-0.021528152,313.7937218,3,0.880908668,210.1505518,208.7184459,4232.196277,246.451087,410.75,8871.777778,3837.853134,7155.054054,113384.9687,1134.763129,828.5017903,1536.045465,200.6563848,0.035777182,0.999663318
2112,2010045A,0452010A,B,8/18/2010 0:00,230,2010,Brown,44.28273,-87.9491,R5,12.5,100,12.5,424268.9335,4903713.778,-477.6468042,8139.057172,0.051066197,87.71733869,-0.041863639,325.854237,2,0.944453359,238.1368984,206.7857879,3830.705184,247.2487923,402.5555556,9094.571429,4691.711516,7694.675676,137224.0617,1078.10829,765.3930021,1452.534532,200.6653271,0.036459037,0.999681575
2114,2010061A,0612010A,B,8/18/2010 0:00,230,2010,Shawano,44.67876,-88.31844,R6,16.55,100,16.55,395507.636,4948111.126,-2290.127874,23582.49878,0.014195864,168.9015223,-0.016821936,278.5320891,2,0.881383106,109.6305668,223.7168057,10646.18545,238.7415459,399.7777778,9336.777778,3863.173981,7543.096774,112822.6581,1084.335286,963.3529826,1449.599708,199.0347282,0.035374954,0.999599832
2115,2010062A,0622010A,B,8/18/2010 0:00,230,2010,Shawano,44.68828,-88.44341,R5,13.1,85,15.41,385621.9073,4949336.503,-403.8493684,8282.35489,0.037721345,93.2982685,-0.032527317,314.217873,2,0.878330506,220.9196045,203.7580707,3939.252761,243.821256,414.1111111,9343,4431.743993,7576,133231.8009,1097.492513,766.6621998,1467.124019,198.7491488,0.035072314,0.999598699
2116,2010083A,0832010A,B,8/18/2010 0:00,230,2010,Dodge,43.34317,-88.64141,R6,44.15,100,44.15,366957.2609,4800232.585,-791.637457,10078.41498,0.026387083,108.7207771,-0.024690913,303.9331457,2,0.89095173,195.2123686,206.3269614,4643.388762,251.6231884,407.5555556,9301.555556,4281.882542,7990.888889,128478.8194,1217.964193,888.9910056,1676.358903,200.2401882,0.033821904,0.999693483
2122,2010012A,0122010A,B,8/19/2010 0:00,231,2010,Calumet,44.138,-88.08381,R5,19.35,100,19.35,413307.9905,4887771.411,-625.3089064,9446.198585,0.028962827,110.656034,-0.028641263,313.6705292,2,0.937432684,203.0144953,212.1632816,4410.444839,248.9057971,400.3333333,9369.111111,4369.086977,8019.864865,125899.3801,1144.385417,855.230734,1534.526575,200.4677657,0.03575829,0.999686139
2123,2010013A,0132010A,B,8/19/2010 0:00,231,2010,Manitowoc,44.1722,-88.01832,R6,18.15,100,18.15,418593.4707,4891503.124,-698.9689166,8101.234448,0.035117159,94.39162705,-0.035905337,326.4950028,2,0.921273321,232.1033757,210.4433149,3701.132765,246.52657,398.5555556,9356.555556,4253.5653,7530.774194,122630.9085,1119.82921,810.8450803,1500.632962,200.6246991,0.036029622,0.999685882
2125,2010015A,0152010A,B,8/19/2010 0:00,231,2010,Manitowoc,44.11718,-87.86197,R5,14.25,100,14.25,431028.3961,4885249.073,-922.8180941,10436.30929,0.02736278,107.7183835,-0.021400735,303.8287355,2,0.897600323,196.1103521,205.7735595,4756.745599,247.1811594,397.6666667,8738.333333,4276.313213,8153.677419,129280.8773,1074.342882,753.6471111,1444.061915,201.659608,0.036853229,0.999716498
2126,2010016A,0162010A,B,8/19/2010 0:00,231,2010,Manitowoc,44.07793,-87.88159,R5,18.9,100,18.8,429411.7912,4880906.199,-723.2154844,7986.411441,0.03092119,100.9966368,-0.027090145,311.3723605,2,0.920995317,210.3757237,206.1844987,3631.597978,250.9830918,409.6666667,0,3647.068449,6767.756757,110113.578,1090.077799,764.3368459,1467.468282,201.6348817,0.036665466,0.999721278
2127,2010017A,0172010A,B,8/23/2010 0:00,235,2010,Kewaunee,44.36316,-87.74538,R6,10.55,90,11.72,440605.4994,4912479.648,-967.9144742,9623.673253,0.02841367,104.5253153,-0.030069259,314.0227863,2,0.949272983,209.497471,209.2740508,4327.87939,245.8647343,400.6666667,8923.777778,4299.333315,7773.783784,126292.6982,1092.304036,754.9813041,1408.837517,201.9255676,0.037284855,0.99970905
2128,2010019A,0192010A,B,8/23/2010 0:00,235,2010,Door,44.6834,-87.67358,R6,8.25,85,9.71,446620.0283,4948001.779,-405.7445112,8880.658252,0.032030394,98.12267055,-0.031285083,311.0400449,2,0.935434096,212.9173744,204.5813577,4237.456871,273.673913,457.5,8848.666667,4573.142696,7813.852941,137613.3234,123.2865397,81.65043291,159.1225105,201.8664906,0.037086901,0.9996749
